finger,q_deg,curl_progress,h_x_mm,h_y_mm,hand_mcp_x_mm,hand_mcp_y_mm,hand_pip_x_mm,hand_pip_y_mm,hand_dip_x_mm,hand_dip_y_mm,hand_tip_x_mm,hand_tip_y_mm,slot_start_x_mm,slot_start_y_mm,slot_end_x_mm,slot_end_y_mm,slider_x_mm,slider_y_mm,slider_translation_mm,slot_length_mm,rod_length_mm,rod_error_mm,mechanism_residual_mm
index,27.0,0.6923076923076923,22.881379963501324,-76.81859398420788,0.0,-1.0,33.978717404860845,-22.105609764245308,39.07797607289956,-46.580036438560526,36.06455906651648,-71.39775829101188,29.15088733191902,-45.3746696360073,26.13747032553594,-70.19239148845865,28.782714751295554,-48.40684363657135,3.054444338798725,25.000000000000004,29.018154836137576,0.0,9.625599233231696e-07
index,27.5,0.7051282051282052,20.60892813034827,-77.01551424526394,0.0,-1.0,33.759681963104235,-22.45422740976833,38.238543225309286,-47.04975142927072,34.44928141052697,-71.76091277185097,28.354078688277184,-45.534046703357795,24.56481687349487,-70.24520804593804,27.83613249890553,-48.911763123586944,3.417197165890521,25.000000000000004,29.018154836137576,0.0,1.1191434694524105e-06
index,28.0,0.717948717948718,18.318899612202692,-77.14265201378169,0.0,-1.0,33.537069877425225,-22.800572103426497,37.392670433563985,-47.50146974605282,32.83128207846117,-72.08182239352175,27.56052937457642,-45.6769144040117,22.999141019473605,-70.25726705148062,26.86736734517359,-49.41221729824919,3.7990737437834508,25.000000000000004,29.018154836137576,0.0,1.3039828132832554e-06
index,28.5,0.7307692307692307,16.01204965048208,-77.19797853728565,0.0,-1.0,33.31090473229254,-23.144607151993693,36.54077972772383,-47.93508733116505,31.211740760738426,-72.36051145621047,26.77061007770566,-45.80347174437089,21.441571110720254,-70.22889586941632,25.87521430127431,-49.90748031601059,4.200549958343935,25.000000000000004,29.018154836137576,0.0,1.5233525019198169e-06
index,29.0,0.7435897435897436,13.68916057028119,-77.17926129252069,0.0,-1.0,33.081210488601094,-23.486296106937424,35.68329509003708,-48.35051046667479,29.591834707896528,-72.59703826784278,25.984683969569883,-45.91392631381857,19.893223587429333,-70.16045411498655,24.85845080555433,-50.396799386745734,4.622180451659575,25.000000000000004,29.018154836137576,0.0,1.785281050104004e-06
index,29.5,0.7564102564102564,11.351049891262305,-77.08403277870288,0.0,-1.0,32.84801148113346,-23.825602768280277,34.82064219667108,-48.7476558149319,27.972737733167275,-72.7914950353793,25.20310650849212,-46.00849402953038,18.355202044988317,-70.05233324997778,23.81582732137716,-50.8794027734585,5.064612081361981,25.000000000000004,29.018154836137576,0.0,2.1001571823831e-06
index,30.0,0.7692307692307693,8.998580170354023,-76.90955277492323,0.0,-1.0,32.61133241598178,-24.162491188435155,33.953248158559816,-49.126450452538705,26.35561921920364,-72.94400772653005,24.426225248963284,-46.087398876796236,16.828596309607107,-69.90495615078757,22.746055014071857,-51.35450932914917,5.528600594680411,25.000000000000004,29.018154836137576,0.0,2.481591231173752e-06
index,30.5,0.782051282051282,6.6326710640231825,-76.65276216758794,0.0,-1.0,32.37119836793024,-24.496925676013674,33.08154126153225,-49.486831897796684,24.741643129843347,-73.05473590203627,23.654379659836422,-46.150872645121126,15.314481528147516,-69.7187766493607,21.647789654832536,-51.82134006175627,6.0150315187289145,25.000000000000004,29.018154836137576,0.0,2.9476603131683987e-06
index,31.0,0.7948717948717948,4.254314269896101,-76.310225749117,0.0,-1.0,32.1276347777986,-24.828870799607486,32.205950705886146,-49.82874813161469,23.13196702778783,-73.12387251869632,22.887900951053496,-46.19915466037536,13.813917272955178,-69.49427904745698,20.519610570479983,-52.27913242508642,6.524946662318236,25.000000000000004,29.018154836137576,0.0,3.522744435713321e-06
index,31.5,0.8076923076923077,1.8645922539230015,-75.87806035640088,0.0,-1.0,31.88066744974683,-25.158291391542015,31.326906345572592,-50.152157611867025,21.527741099070717,-73.15164370333763,22.12711190898435,-46.232491513266275,12.327946662482475,-69.23197760473688,19.35999297105361,-52.72715834716849,7.059578209783099,25.000000000000004,29.018154836137576,0.0,4.240292575730109e-06
index,32.0,0.8205128205128205,-0.5352979705575985,-75.35184316970535,0.0,-1.0,31.630322548541358,-25.485152551602294,30.444838427156387,-50.45702928119441,19.930107185181853,-73.13830849796356,21.372326740448724,-46.25113678440459,10.85759549847419,-68.93241600117375,18.167271249677956,-53.16474749099263,7.620393277329501,25.000000000000004,29.018154836137576,0.0,5.1470933470909586e-06
index,32.5,0.8333333333333334,-2.9440142071939785,-74.726492614022,0.0,-1.0,31.376626596783026,-25.809419650730405,29.56017732871776,-50.743342568244714,18.340197823706205,-73.08415857633003,20.623850925483637,-46.25535076624009,9.403871420472083,-68.59616677432541,16.93958970293249,-53.5913180077109,8.209153191646925,25.000000000000004,29.018154836137576,0.0,6.3100515177438865e-06
index,33.0,0.8461538461538461,-5.360028954472588,-73.99611054460703,0.0,-1.0,31.119606472097203,-26.131058334694263,28.673353298860892,-51.01108738235479,16.759135298328196,-72.98951793223216,19.881981078909945,-46.24540018214171,7.967763078377251,-68.22383073201908,15.674835285797151,-54.00641828865982,8.827993983584758,25.000000000000004,29.018154836137576,0.0,7.827283063477353e-06
index,33.5,0.8589743589743589,-7.781575864378188,-73.15376826061222,0.0,-1.0,30.859289404286212,-26.45003452772724,27.78479619599447,-51.260264101678544,15.18803069904279,-72.85474253980729,19.14700482074297,-46.22155790289787,6.550239323791288,-67.81603634102662,14.37054398089236,-54.409785320617175,9.479538300936213,25.000000000000004,29.018154836137576,0.0,9.846944088565124e-06
index,34.0,0.8717948717948718,-10.20657650173937,-72.19118914578809,0.0,-1.0,30.59570297244454,-26.76631443613829,26.894935228049718,-51.49088355477102,13.627982993405174,-72.68021998618529,18.419200655484012,-46.1841026609132,5.1522484208394665,-67.37343909232747,13.023773844206616,-54.801418218640656,10.167042731163408,25.000000000000004,29.018154836137576,0.0,5.7198690228688065e-12
index,34.5,0.8846153846153846,-12.632538772736796,-71.09839039879195,0.0,-1.0,30.32887510203696,-27.079864551892186,26.004198692800323,-51.70296699564187,12.080078109639343,-72.46636907684217,17.698837860320204,-46.133318762377485,3.774717277159226,-66.89672084357778,11.630883966494238,-55.18174417317579,10.894680668673963,25.000000000000004,29.018154836137576,0.0,9.226397423844901e-12
