finger,q_deg,curl_progress,h_x_mm,h_y_mm,hand_mcp_x_mm,hand_mcp_y_mm,hand_pip_x_mm,hand_pip_y_mm,hand_dip_x_mm,hand_dip_y_mm,hand_tip_x_mm,hand_tip_y_mm,distal_start_x_mm,distal_start_y_mm,distal_end_x_mm,distal_end_y_mm,r4_x_mm,r4_y_mm,rod_length_mm,rod_error_mm,perpendicular_deviation_deg,mechanism_residual_mm
little,20.0,0.3053435114503817,87.48694084011572,-32.722375244892106,0.0,-2.0,31.980421727866204,-13.54351012941138,51.207859612557314,-26.165143636622133,67.84605100152959,-42.04502358906285,51.207859612557314,-26.165143636622133,67.84605100152959,-42.04502358906285,59.52695530704345,-34.10508361284249,28.0,0.005845727359243824,43.504729572732906,2.1946036099507182e-08
little,20.5,0.31297709923664124,86.9720287309664,-33.722103937044885,0.0,-2.0,31.879256629527507,-13.82002524315098,50.92137956039227,-26.719542842109266,67.25402512415795,-42.91351359941291,50.92137956039227,-26.719542842109266,67.25402512415795,-42.91351359941291,59.08770234227511,-34.816528220761086,28.0,0.0942044968459399,42.996642120599205,2.2487121498215856e-08
little,21.0,0.32061068702290074,86.44413754711314,-34.71520558969071,0.0,-2.0,31.775700725234465,-14.095653906272855,50.628492894909286,-27.270335208188584,66.64966436832249,-43.77251884004443,50.628492894909286,-27.270335208188584,66.64966436832249,-43.77251884004443,58.63907863161589,-35.521427024116505,28.0,0.18325514558540235,42.491817636554025,2.3057758369304793e-08
little,21.5,0.3282442748091603,85.90333515363682,-35.70150109489689,0.0,-2.0,31.669761781230672,-14.370375447822955,50.32924731045597,-27.81744203442956,66.0331294842127,-44.6218487384095,50.32924731045597,-27.81744203442956,66.0331294842127,-44.6218487384095,58.18118839733433,-36.21964538641953,28.0,0.27301144579869785,41.990299361627386,2.365948859051059e-08
little,22.0,0.33587786259541985,85.34969098075752,-36.68081262641034,0.0,-2.0,31.561447742477366,-14.644169264877409,50.02369151857367,-28.360785274374546,65.40458434995996,-45.46131555005342,50.02369151857367,-28.360785274374546,65.40458434995996,-45.46131555005342,57.714137934266816,-36.91105041221398,28.0,0.3634878896881588,41.49213312743785,2.4294088518672652e-08
little,22.5,0.3435114503816794,84.78327593863645,-37.65296364039158,0.0,-2.0,31.450766732057577,-14.917014824087664,49.711875238804375,-28.900287549198183,64.76419592064252,-46.29073441209127,49.711875238804375,-28.900287549198183,64.76419592064252,-46.29073441209127,57.238035579723444,-37.595510980644725,28.0,0.45469972502746714,40.997367457562916,2.4963370037767163e-08
little,23.0,0.3511450381679389,84.20416233050645,-38.617778872349994,0.0,-2.0,31.33772705056695,-15.188891663220385,49.393849189309165,-29.4358721612355,64.11213417635084,-47.10992339574945,49.393849189309165,-29.4358721612355,64.11213417635084,-47.10992339574945,56.75299168283,-38.27289777849248,28.0,0.5466629916005772,40.50605367435164,2.5669322667454253e-08
little,23.5,0.35877862595419846,83.61242376412639,-39.575084330185035,0.0,-2.0,31.22233717549124,-15.45977939269205,49.0696650773003,-29.96746310737607,63.4485720693312,-47.918703557955666,49.0696650773003,-29.96746310737607,63.4485720693312,-47.918703557955666,56.259118573315746,-38.943083332665864,28.0,0.6393945585538283,40.01824601166118,2.641405671965913e-08
little,24.0,0.366412213740458,83.00813506154614,-40.52470728323472,0.0,-2.0,31.104605760570507,-15.729657697098062,48.7393755892886,-30.494985092321443,62.773685470224706,-48.716898991960505,48.7393755892886,-30.494985092321443,62.773685470224706,-48.716898991960505,55.75653052975665,-39.605942042140974,28.0,0.7329121627319459,39.53400173404273,2.719979619314472e-08
little,24.5,0.37404580152671757,82.39137216716014,-41.4664762472246,0.0,-2.0,30.984541635150148,-15.998506336736327,48.40303438114843,-31.018363541703525,62.08765311342011,-49.50433687697476,48.40303438114843,-31.018363541703525,62.08765311342011,-49.50433687697476,55.24534374728427,-40.26135020933914,28.0,0.8272344480747016,39.05338126294447,2.8028942722357897e-08
little,25.0,0.3816793893129771,81.76221205401833,-42.40022096500331,0.0,-2.0,30.862153803518726,-16.266305149125145,48.06069606800202,-31.537524615061123,61.390656541538334,-50.28084752680651,48.06069606800202,-31.537524615061123,61.390656541538334,-50.28084752680651,54.725676304770175,-40.90918607093381,28.0,0.9223810061573801,38.57644831054673,2.8904054261147394e-08
little,25.5,0.3893129770992366,81.12073262835386,-43.32577238294025,0.0,-2.0,30.737451444232697,-16.533034050515305,47.71241621392524,-32.052395218672224,60.68288004906734,-51.046264437482556,47.71241621392524,-32.052395218672224,60.68288004906734,-51.046264437482556,54.197648131496294,-41.54932982807739,28.0,1.0183724179644784,38.1032700218944,2.982785929361853e-08
little,26.0,0.3969465648854962,80.46701263227581,-44.2429626228524,0.0,-2.0,30.610443909428046,-16.79867303739627,47.358251321477034,-32.56290301823952,59.964510625166255,-51.80042433383912,47.358251321477034,-32.56290301823952,59.964510625166255,-51.80042433383912,53.66138097332164,-42.18166367603932,28.0,1.115230296994195,37.63391712605232,3.08033420992615e-08
little,26.5,0.40458015267175573,79.80113154456345,-45.151624949314936,0.0,-2.0,30.481140724118923,-17.06320218799638,46.99825882105441,-33.068976451426636,59.23573789565756,-52.54316721506686,46.99825882105441,-33.068976451426636,59.23573789565756,-52.54316721506686,53.116998358355985,-42.80607183324675,28.0,1.2129773337991985,37.16846409707086,3.183367169867779e-08
little,27.0,0.4122137404580153,79.12316947948847,-46.05159373219588,0.0,-2.0,30.3495515854833,-17.326601663776874,46.63249706007531,-33.570544740242745,58.49675406422702,-53.27433639919603,46.63249706007531,-33.570544740242745,58.49675406422702,-53.27433639919603,52.564625562151164,-43.422440569719384,28.0,1.311637342075585,36.706989325614984,3.292217343187076e-08
little,27.5,0.4198473282442748,78.43320708357595,-46.942704404243216,0.0,-2.0,30.21568636213575,-17.58885171091969,46.26102529199153,-34.067537903272964,57.747753852850686,-53.99377856650753,46.26102529199153,-34.067537903272964,57.747753852850686,-53.99377856650753,52.004389572421104,-44.03065823489025,28.0,1.4112353064237233,36.24957530219289,3.407254212106636e-08
little,28.0,0.42748091603053434,77.7313254302025,-47.82479341353383,0.0,-2.0,30.0795550933873,-17.849932661808953,45.883903665133744,-34.55988676775239,56.98893444146893,-54.70134380185616,45.883903665133744,-34.55988676775239,56.98893444146893,-54.70134380185616,51.436419053301336,-44.63061528480428,28.0,1.5117974319122247,35.796308813000465,3.5288664435029204e-08
