finger,q_deg,curl_progress,h_x_mm,h_y_mm,hand_mcp_x_mm,hand_mcp_y_mm,hand_pip_x_mm,hand_pip_y_mm,hand_dip_x_mm,hand_dip_y_mm,hand_tip_x_mm,hand_tip_y_mm,distal_start_x_mm,distal_start_y_mm,distal_end_x_mm,distal_end_y_mm,r4_x_mm,r4_y_mm,rod_length_mm,rod_error_mm,perpendicular_deviation_deg,mechanism_residual_mm
ring,39.5,0.6030534351145038,58.48159222742865,-65.25565474653281,0.0,-2.0,40.34479719313678,-19.558397974891186,55.30315146404267,-40.82451274713088,57.55539713177228,-66.72677885363579,55.30315146404267,-40.82451274713088,57.55539713177228,-66.72677885363579,56.429274297907476,-53.77564580038334,28.0,16.337984124195934,84.8335910128717,9.764892894281729e-08
ring,40.0,0.6106870229007634,57.51693049145766,-65.8733145497278,0.0,-2.0,40.253019219561835,-19.76779231389161,54.95244915039085,-41.21369541235423,56.717736303469344,-67.15369852081926,54.95244915039085,-41.21369541235423,56.717736303469344,-67.15369852081926,55.8350927269301,-54.183696966586744,28.0,16.190015346907877,85.70591168404918,1.0311291021025681e-07
ring,40.5,0.6183206106870229,56.54213834541635,-66.47791000843216,0.0,-2.0,40.16015447298373,-19.97670694832858,54.59849938548168,-41.599246026516056,55.87620507424218,-67.56783220622381,54.59849938548168,-41.599246026516056,55.87620507424218,-67.56783220622381,55.237352229861926,-54.583539116369934,28.0,16.03427704961874,86.55660471487835,1.0899136526631992e-07
ring,41.0,0.6259541984732825,55.55725833296104,-67.06926137441995,0.0,-2.0,40.06620546061563,-20.185136237810664,54.24134305357592,-41.98113298539355,55.03101639027938,-67.96913821898737,54.24134305357592,-41.98113298539355,55.03101639027938,-67.96913821898737,54.63617972192765,-54.97513560219046,28.0,15.870850648037647,87.38526623092146,1.1532331001262719e-07
ring,41.5,0.6335877862595419,54.56232871219274,-67.64718496580227,0.0,-2.0,39.97117471894428,-20.39307455505004,53.88102138016624,-42.359325165049285,54.182383698114634,-68.35757858241024,53.88102138016624,-42.359325165049285,54.182383698114634,-68.35757858241024,54.03170253914044,-55.35845187372976,28.0,15.699816052443525,88.19163243280491,1.2215226519174394e-07
ring,42.0,0.6412213740458015,53.55738312721951,-68.2114927034473,0.0,-2.0,39.87506481366159,-20.600516286014418,53.51757592622188,-42.73379192573094,53.33052087809643,-68.73311904027317,53.51757592622188,-42.73379192573094,53.33052087809643,-68.73311904027317,53.42404840215916,-55.733455483002054,28.0,15.521250422268905,88.97557248498795,1.2952688166478765e-07
ring,42.5,0.648854961832061,52.54245025654153,-68.76199160522562,0.0,-2.0,39.777878339595254,-20.807455830078627,53.15104858238743,-43.104503115701405,52.4756421777774,-69.09572906194357,53.15104858238743,-43.104503115701405,52.4756421777774,-69.09572906194357,52.81334538008242,-56.10011608882249,28.0,15.335226975549572,89.73708079887336,1.3750170779758264e-07
ring,43.0,0.6564885496183206,51.517553435800096,-69.29848323331208,0.0,-2.0,39.67961792063882,-21.0138876001758,52.781481563136666,-43.47142907499875,51.61796214524534,-69.44538184626924,52.781481563136666,-43.47142907499875,51.61796214524534,-69.44538184626924,52.199721854191004,-56.458405460634,28.0,15.141813854222214,89.52373106288859,1.4613791421425049e-07
ring,43.5,0.6641221374045801,50.48271025212691,-69.82076308911243,0.0,-2.0,39.58028620968073,-21.219806022948234,52.40891740088223,-43.83454063912563,50.757695562418306,-69.78205432425892,52.40891740088223,-43.83454063912563,50.757695562418306,-69.78205432425892,51.58330648165027,-56.80829748169228,28.0,14.941073043900836,88.80664265493026,1.555044093493052e-07
ring,44.0,0.6717557251908397,49.437932106981705,-70.32861994960993,0.0,-2.0,39.479885888532806,-21.425205538897863,52.03339894004215,-44.19380914266735,49.895057378326236,-70.10572716054935,52.03339894004215,-44.19380914266735,49.895057378326236,-70.10572716054935,50.96422815918419,-57.14976815160835,28.0,14.733059344646996,88.11133290772985,1.656788839454748e-07
ring,44.5,0.6793893129770993,48.38322374396424,-70.82183513802848,0.0,-2.0,39.378419667857756,-21.630080602536342,51.65496933106384,-44.54920642283836,49.03026264240128,-70.41638475365926,51.65496933106384,-44.54920642283836,49.03026264240128,-70.41638475365926,50.34261598673256,-57.482795588248806,28.0,14.517819387368862,87.43738821752434,1.7674928187716432e-07
